,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
2106,714542058,Existing Customer,53,M,1,Graduate,Unknown,$60K - $80K,Silver,44,5,2,1,26365.0,680,3411,68,0.026,50s,Low
2107,744483633,Existing Customer,35,M,3,Graduate,Married,$120K +,Blue,28,4,3,2,14869.0,0,2753,48,0.0,30s,Low
2108,714947883,Existing Customer,59,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,2,2300.0,1965,1693,27,0.854,50s,High
2109,788776908,Existing Customer,47,M,1,Unknown,Unknown,$80K - $120K,Blue,28,6,1,4,2797.0,1802,3525,63,0.644,40s,Medium
2110,714802458,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,30,5,2,1,2657.0,2115,3580,77,0.796,40s,High
2111,721485708,Existing Customer,58,M,2,Uneducated,Married,$80K - $120K,Blue,46,6,1,3,9149.0,1806,1220,36,0.197,50s,Low
2112,716378658,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,36,5,2,3,2629.0,1476,1725,41,0.561,50s,Medium
2113,788784258,Existing Customer,60,M,2,High School,Married,Unknown,Blue,41,5,2,4,3007.0,1664,1475,31,0.553,60s,Medium
2114,718875483,Existing Customer,50,M,1,College,Married,$60K - $80K,Blue,40,4,2,4,17404.0,1745,4491,78,0.1,50s,Low
2115,715749108,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Gold,37,5,1,2,34516.0,2429,3205,57,0.07,40s,Low
2116,780197133,Existing Customer,40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,3699,67,0.091,40s,Low
2118,717727308,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,36,6,2,2,4204.0,499,4740,67,0.119,50s,Low
2119,718445883,Existing Customer,61,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,6859.0,2489,1617,26,0.363,60s,Medium
2120,795997908,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,30,6,3,3,16050.0,1480,3215,56,0.092,30s,Low
2121,710159658,Existing Customer,46,M,5,High School,Married,$120K +,Blue,32,5,2,2,34516.0,1024,2436,71,0.03,40s,Low
2122,716068683,Existing Customer,28,M,0,Uneducated,Divorced,Unknown,Blue,36,3,3,3,16766.0,1535,3093,77,0.092,20s,Low
2123,778844433,Existing Customer,49,M,5,Unknown,Single,$80K - $120K,Blue,30,3,2,1,20895.0,1808,3210,65,0.087,40s,Low
2124,715161633,Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,38,6,3,3,7881.0,2517,3068,77,0.319,40s,Medium
2125,773270058,Existing Customer,57,M,5,High School,Married,$80K - $120K,Blue,50,4,2,3,13427.0,0,1337,27,0.0,50s,Low
2126,714120258,Existing Customer,37,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,3,3,2,2281.0,1677,2735,58,0.735,30s,High
2127,720076458,Existing Customer,57,M,2,Uneducated,Married,$80K - $120K,Blue,52,6,2,4,10974.0,0,1327,26,0.0,50s,Low
2129,719978583,Existing Customer,46,M,2,High School,Married,$60K - $80K,Blue,40,4,1,3,5265.0,0,3281,68,0.0,40s,Low
2131,717261708,Existing Customer,53,M,1,Unknown,Married,$80K - $120K,Blue,36,4,2,3,13457.0,1248,1548,41,0.093,50s,Low
2132,803665983,Existing Customer,52,M,0,Unknown,Married,$60K - $80K,Blue,46,3,2,4,2742.0,2184,3829,72,0.796,50s,High
2133,815838633,Existing Customer,34,M,1,Unknown,Married,$60K - $80K,Blue,29,3,2,3,3890.0,2286,1889,51,0.588,30s,Medium
2134,826706208,Existing Customer,55,M,3,Graduate,Single,$80K - $120K,Blue,51,6,2,3,17198.0,0,4042,62,0.0,50s,Low
2135,721218408,Existing Customer,53,M,4,High School,Married,$120K +,Blue,41,6,3,4,3401.0,1713,1924,54,0.504,50s,Medium
2136,779484408,Existing Customer,37,M,1,Unknown,Married,$60K - $80K,Blue,19,6,1,2,18951.0,1243,2874,58,0.066,30s,Low
2137,710416533,Existing Customer,58,F,3,Unknown,Single,$40K - $60K,Blue,52,4,1,1,1454.0,888,3060,56,0.611,50s,Medium
2138,719706483,Existing Customer,33,M,3,High School,Married,$120K +,Blue,20,6,3,2,27499.0,1188,2202,46,0.043,30s,Low
2139,712206858,Existing Customer,39,M,3,Graduate,Married,$120K +,Blue,36,3,3,2,32964.0,2231,3094,45,0.068,30s,Low
2140,709886583,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,28,5,2,1,7411.0,633,2761,77,0.085,30s,Low
2141,711040758,Existing Customer,32,M,0,Uneducated,Single,$40K - $60K,Blue,36,4,3,3,7200.0,0,3006,83,0.0,30s,Low
2142,718929708,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,50,4,2,2,3147.0,1602,1558,23,0.509,60s,Medium
2143,779888658,Existing Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,40,6,1,1,17450.0,2193,1426,38,0.126,50s,Low
2144,715883358,Existing Customer,52,M,3,College,Married,$80K - $120K,Blue,39,3,3,2,18352.0,1509,1454,29,0.082,50s,Low
2145,772935108,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,Silver,38,3,2,3,34516.0,802,1823,27,0.023,40s,Low
2146,820075983,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,21,4,3,2,1585.0,1535,2299,49,0.968,20s,High
2147,721502958,Existing Customer,54,M,1,High School,Married,$120K +,Blue,42,5,3,3,3251.0,1919,1406,31,0.59,50s,Medium
2148,708596283,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,23,3,2,2,2858.0,1251,2844,73,0.438,30s,Medium
2149,708823908,Existing Customer,41,M,3,Graduate,Single,$60K - $80K,Blue,28,4,1,3,16443.0,1363,4252,64,0.083,40s,Low
2150,826401858,Existing Customer,36,F,0,Uneducated,Divorced,Less than $40K,Blue,32,3,2,3,3687.0,1655,2448,63,0.449,30s,Medium
2151,709554483,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,3,4840.0,2517,1637,22,0.52,50s,Medium
2152,710545158,Existing Customer,42,M,3,Unknown,Single,$120K +,Blue,36,6,3,2,15108.0,0,3738,68,0.0,40s,Low
2153,788621658,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,37,6,3,2,1909.0,1753,1457,24,0.918,50s,High
2154,716713533,Existing Customer,53,M,3,Post-Graduate,Single,$80K - $120K,Blue,44,5,2,2,19063.0,1236,3393,58,0.065,50s,Low
2155,712338033,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,26,4,2,4,15982.0,1691,1687,40,0.106,30s,Low
2156,711639708,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,32,6,2,2,1438.3,0,1794,45,0.0,40s,Low
2157,718708908,Existing Customer,58,M,4,Graduate,Married,$60K - $80K,Blue,36,6,2,4,5967.0,2350,1426,29,0.394,50s,Medium
2158,802890333,Existing Customer,59,M,1,Uneducated,Married,$40K - $60K,Blue,53,5,1,3,2182.0,1558,1660,34,0.714,50s,High
2159,712965183,Existing Customer,63,F,2,Graduate,Married,Less than $40K,Blue,52,5,2,3,2689.0,2101,1188,35,0.781,60s,High
2160,796170933,Existing Customer,57,M,2,Uneducated,Single,$80K - $120K,Blue,51,6,2,4,30622.0,0,3600,66,0.0,50s,Low
2161,712816833,Existing Customer,56,F,0,High School,Married,Unknown,Blue,48,4,1,2,4203.0,1965,1425,32,0.468,50s,Medium
2162,814829583,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,37,6,1,3,6453.0,0,4822,74,0.0,40s,Low
2163,798769458,Existing Customer,29,F,1,High School,Single,Less than $40K,Blue,23,3,1,2,3318.0,927,3011,83,0.279,20s,Low
2164,818034558,Existing Customer,44,M,2,Unknown,Unknown,$60K - $80K,Blue,39,5,3,3,22075.0,1506,2337,40,0.068,40s,Low
2165,719647383,Existing Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,36,5,2,2,4408.0,1463,2001,49,0.332,30s,Medium
2166,714909108,Existing Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,4838.0,1338,2641,67,0.277,30s,Low
2167,793678608,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Silver,40,5,1,4,34516.0,0,3568,57,0.0,40s,Low
2168,709126833,Existing Customer,42,M,3,College,Unknown,$120K +,Blue,36,3,2,1,21670.0,2183,4121,81,0.101,40s,Low
2169,788896983,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,38,6,3,2,7928.0,1228,1537,37,0.155,50s,Low
2170,715731033,Existing Customer,50,M,3,Graduate,Single,$120K +,Blue,42,3,1,3,33996.0,949,3569,77,0.028,50s,Low
2171,717636933,Existing Customer,48,F,5,College,Divorced,$40K - $60K,Blue,40,3,1,1,4365.0,0,3542,57,0.0,40s,Low
2172,772658658,Existing Customer,57,M,2,High School,Single,$60K - $80K,Blue,47,6,3,4,2248.0,0,4439,77,0.0,50s,Low
2173,755943033,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,27,4,1,1,1901.0,1176,2450,52,0.619,30s,Medium
2174,772399983,Existing Customer,55,M,2,College,Single,$80K - $120K,Silver,45,3,1,4,34516.0,1433,1966,31,0.042,50s,Low
2175,719238183,Existing Customer,55,F,3,Graduate,Married,Less than $40K,Blue,35,3,2,3,1872.0,1167,2238,45,0.623,50s,Medium
2176,802666083,Existing Customer,48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,2,2,2055.0,0,3656,63,0.0,40s,Low
2177,713682708,Existing Customer,45,M,2,College,Divorced,$40K - $60K,Blue,37,5,1,2,10991.0,1328,3692,60,0.121,40s,Low
2178,712774008,Existing Customer,59,M,0,Uneducated,Married,Less than $40K,Blue,46,6,1,2,3939.0,2517,1489,34,0.639,50s,Medium
2179,717627333,Existing Customer,53,F,2,Post-Graduate,Married,$40K - $60K,Blue,40,5,1,4,2127.0,1995,1363,37,0.938,50s,High
2180,779542608,Existing Customer,47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,3,2,34010.0,1340,1739,39,0.039,40s,Low
2181,715322958,Existing Customer,43,F,3,Unknown,Married,Unknown,Blue,36,4,2,1,6971.0,1506,3575,67,0.216,40s,Low
2182,715352883,Existing Customer,49,F,2,Post-Graduate,Single,Unknown,Blue,36,3,3,2,24904.0,0,5176,71,0.0,40s,Low
2183,789656358,Existing Customer,49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,2,1,11115.0,1292,3956,74,0.116,40s,Low
2184,715720083,Existing Customer,47,M,5,Unknown,Single,$80K - $120K,Blue,39,6,2,3,13241.0,0,3157,76,0.0,40s,Low
2185,716584158,Existing Customer,51,M,4,High School,Married,$80K - $120K,Blue,42,6,1,2,14438.0,2517,2090,47,0.174,50s,Low
2186,815727183,Existing Customer,36,M,3,High School,Single,$80K - $120K,Blue,31,6,1,1,5228.0,1443,2683,62,0.276,30s,Low
2187,717066408,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,2540,62,0.274,30s,Low
2188,708104658,Existing Customer,46,M,1,Graduate,Unknown,$40K - $60K,Blue,36,4,3,2,1438.3,890,2928,48,0.619,40s,Medium
2189,714757908,Existing Customer,46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,34516.0,1380,2163,56,0.04,40s,Low
2190,710345808,Existing Customer,41,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,6,2,2,30030.0,2028,1828,38,0.068,40s,Low
2191,814752558,Existing Customer,50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151.0,1163,2513,62,0.541,50s,Medium
2192,721284258,Existing Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,3,7181.0,2517,1636,39,0.351,50s,Medium
2193,719336583,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,44,3,3,3,27745.0,1300,1525,21,0.047,50s,Low
2194,797638383,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,3,2,4852.0,2016,3561,73,0.415,40s,Medium
2195,708434733,Existing Customer,56,M,1,Graduate,Married,$60K - $80K,Blue,50,6,3,3,6735.0,2289,1249,28,0.34,50s,Medium
2196,711802758,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53,4,1,2,6128.0,1895,1700,42,0.309,60s,Medium
2197,720620058,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,2,23124.0,1746,1959,50,0.076,40s,Low
2198,819169683,Existing Customer,34,M,2,Unknown,Married,$40K - $60K,Blue,29,3,2,2,3436.0,1650,1972,37,0.48,30s,Medium
2199,709757583,Existing Customer,35,M,0,Unknown,Married,$120K +,Blue,36,5,2,1,3176.0,1510,2074,48,0.475,30s,Medium
2200,789307833,Existing Customer,44,M,4,College,Unknown,$120K +,Blue,34,5,3,3,8874.0,1590,1849,56,0.179,40s,Low
2201,720746208,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,6,1,1,2689.0,2077,1356,33,0.772,50s,High
2202,709121283,Existing Customer,54,M,3,Uneducated,Married,Less than $40K,Blue,36,3,3,2,1556.0,1278,1615,35,0.821,50s,High
2203,714093108,Existing Customer,58,F,2,High School,Single,$40K - $60K,Blue,36,3,3,3,7372.0,1210,1707,56,0.164,50s,Low
2204,806752533,Existing Customer,27,F,1,Post-Graduate,Single,Less than $40K,Blue,22,4,1,3,2965.0,1635,2553,59,0.551,20s,Medium
2205,758521983,Existing Customer,33,M,1,Unknown,Married,$80K - $120K,Blue,26,3,2,2,9819.0,1200,2198,40,0.122,30s,Low
2206,709376508,Existing Customer,58,F,1,College,Married,Less than $40K,Blue,49,3,3,2,3846.0,1285,1815,47,0.334,50s,Medium
2207,712589658,Existing Customer,45,F,4,Uneducated,Unknown,Less than $40K,Silver,30,5,2,2,13131.0,1965,1795,37,0.15,40s,Low
2208,712141683,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,28,4,2,1,2944.0,753,3457,61,0.256,40s,Low
2209,712494108,Existing Customer,38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,1872,52,0.057,30s,Low
2210,721350783,Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,38,6,3,4,5660.0,2006,1569,39,0.354,50s,Medium
2211,710133858,Existing Customer,40,F,1,Graduate,Unknown,Less than $40K,Blue,30,5,1,1,7554.0,1848,4150,64,0.245,40s,Low
2212,719152383,Existing Customer,35,F,4,Uneducated,Married,Less than $40K,Blue,26,5,1,4,2494.0,1316,2946,57,0.528,30s,Medium
2213,780040758,Existing Customer,40,F,4,College,Married,$40K - $60K,Blue,24,5,3,2,2606.0,1818,1999,50,0.698,40s,Medium
2214,719525358,Existing Customer,52,M,0,Graduate,Single,$80K - $120K,Blue,43,4,3,3,8133.0,1942,3310,76,0.239,50s,Low
2215,710892408,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,3101.0,1257,1681,32,0.405,50s,Medium
2216,713295183,Existing Customer,48,M,2,Graduate,Divorced,$80K - $120K,Blue,29,6,2,3,24446.0,1854,3897,75,0.076,40s,Low
2217,789871233,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,5,3,2,2361.0,1342,4316,78,0.568,40s,Medium
2218,712663533,Existing Customer,40,M,4,High School,Single,$40K - $60K,Blue,32,6,4,2,2441.0,1656,3903,62,0.678,40s,Medium
2219,820906233,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,41,5,2,2,8532.0,2165,3242,63,0.254,40s,Low
2220,821163408,Existing Customer,41,M,3,Unknown,Married,$80K - $120K,Blue,37,5,3,3,16954.0,1588,3411,60,0.094,40s,Low
2221,715261458,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,36,6,2,4,6827.0,0,2621,49,0.0,30s,Low
2222,818294958,Existing Customer,52,M,2,College,Married,$120K +,Blue,47,3,3,2,27347.0,719,4040,77,0.026,50s,Low
2223,713902983,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,36,4,3,1,1676.0,1372,4381,77,0.819,40s,High
2224,803408733,Existing Customer,32,M,2,High School,Divorced,$60K - $80K,Blue,26,6,1,4,2239.0,1338,2466,60,0.598,30s,Medium
2225,824667708,Existing Customer,32,F,1,Graduate,Single,Less than $40K,Blue,28,6,3,3,2428.0,1027,3007,84,0.423,30s,Medium
2226,718949433,Existing Customer,42,F,3,College,Single,Unknown,Silver,31,3,2,2,34516.0,919,3415,79,0.027,40s,Low
2227,774172158,Existing Customer,29,M,1,Unknown,Single,$60K - $80K,Blue,19,3,1,2,23507.0,1990,2650,65,0.085,20s,Low
2228,708171858,Existing Customer,33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28,5,2,3,1864.0,1081,2607,44,0.58,30s,Medium
2229,721304133,Existing Customer,36,F,4,High School,Married,Less than $40K,Blue,36,4,1,3,4277.0,1578,1855,49,0.369,30s,Medium
2230,787430733,Existing Customer,56,F,2,High School,Married,$40K - $60K,Blue,41,5,3,2,2771.0,1446,1706,27,0.522,50s,Medium
2231,711225933,Existing Customer,28,M,1,High School,Divorced,Less than $40K,Blue,36,5,3,4,2265.0,1935,2306,61,0.854,20s,High
2232,713151258,Existing Customer,55,M,3,Graduate,Single,$40K - $60K,Blue,35,4,1,4,3065.0,0,3524,69,0.0,50s,Low
2233,799731033,Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,28,3,3,2,1438.3,0,3044,91,0.0,30s,Low
2234,708532308,Existing Customer,37,M,2,Uneducated,Single,$60K - $80K,Blue,36,4,2,2,11419.0,2517,3000,70,0.22,30s,Low
2235,778939683,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,32,4,3,2,2821.0,951,1452,38,0.337,40s,Medium
2236,713322633,Existing Customer,54,M,1,Graduate,Married,$40K - $60K,Blue,43,4,3,3,2706.0,2517,1682,39,0.93,50s,High
2237,754671558,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,43,6,1,4,2999.0,1958,2073,48,0.653,50s,Medium
2238,719291283,Existing Customer,36,F,4,High School,Single,Less than $40K,Blue,28,5,1,2,2226.0,1607,2660,62,0.722,30s,High
2239,720659283,Existing Customer,37,M,5,Graduate,Married,$60K - $80K,Blue,31,5,3,4,3351.0,1847,1910,43,0.551,30s,Medium
2240,719535558,Existing Customer,47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570.0,1858,4129,72,0.334,40s,Medium
2241,771032658,Existing Customer,54,M,3,Unknown,Married,$80K - $120K,Blue,41,3,3,2,10448.0,1569,1604,39,0.15,50s,Low
2242,719455908,Existing Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,31501.0,0,3742,75,0.0,40s,Low
2243,816890883,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,30,6,3,3,21695.0,1257,2266,74,0.058,30s,Low
2244,709826058,Existing Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,1,34516.0,2435,1805,34,0.071,40s,Low
2245,735008958,Existing Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,35,6,3,2,13650.0,1253,1703,53,0.092,40s,Low
2246,713766183,Existing Customer,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156.0,2517,4160,81,0.156,40s,Low
2247,719148633,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,4,2413.0,2015,1398,24,0.835,50s,High
2248,789266208,Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,45,3,2,3,5920.0,1589,1408,28,0.268,50s,Low
2249,789494133,Existing Customer,30,M,0,High School,Married,Less than $40K,Blue,21,5,4,3,2490.0,1259,2441,53,0.506,30s,Medium
2250,714178458,Existing Customer,45,M,3,Post-Graduate,Married,$80K - $120K,Blue,35,3,3,2,20640.0,1603,1792,53,0.078,40s,Low
2251,717595908,Existing Customer,54,M,1,High School,Married,$60K - $80K,Blue,37,5,1,1,9453.0,2188,1688,45,0.231,50s,Low
2252,798114033,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,40,4,2,4,7949.0,1514,3355,58,0.19,40s,Low
2253,709479558,Existing Customer,36,F,4,College,Single,Less than $40K,Blue,36,3,2,1,2758.0,2168,3073,86,0.786,30s,High
2254,778148283,Existing Customer,48,M,2,Doctorate,Single,$120K +,Blue,41,5,2,1,20148.0,1084,3921,74,0.054,40s,Low
2255,719363283,Existing Customer,59,F,0,Doctorate,Single,Less than $40K,Blue,36,3,1,2,1438.3,0,1904,47,0.0,50s,Low
2256,716225433,Existing Customer,60,M,1,Uneducated,Single,$80K - $120K,Blue,51,6,3,4,26566.0,2517,3103,65,0.095,60s,Low
2257,711076533,Existing Customer,65,M,0,College,Divorced,Less than $40K,Blue,42,5,3,2,9706.0,1968,3435,58,0.203,60s,Low
2258,820651908,Existing Customer,46,F,3,Graduate,Single,$40K - $60K,Blue,41,5,2,4,7457.0,0,3162,64,0.0,40s,Low
2259,797468658,Existing Customer,53,M,3,High School,Married,$120K +,Blue,47,5,1,3,19081.0,2431,1536,31,0.127,50s,Low
2260,716375883,Existing Customer,53,F,3,Uneducated,Married,Unknown,Blue,36,6,2,2,2447.0,1558,1716,38,0.637,50s,Medium
2261,711534183,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,36,4,2,4,28830.0,0,3533,57,0.0,40s,Low
2262,721083258,Existing Customer,37,F,4,High School,Divorced,$40K - $60K,Blue,22,5,1,3,2563.0,1638,2064,46,0.639,30s,Medium
2263,717602733,Existing Customer,47,M,3,Doctorate,Single,Less than $40K,Blue,35,4,3,2,1842.0,0,4165,67,0.0,40s,Low
2264,770952933,Existing Customer,53,F,1,Unknown,Married,Less than $40K,Blue,40,4,2,4,2383.0,1938,1616,37,0.813,50s,High
2265,713233908,Existing Customer,33,M,2,Graduate,Divorced,$60K - $80K,Blue,21,5,3,3,20791.0,0,2883,93,0.0,30s,Low
2266,755365233,Existing Customer,34,M,1,Graduate,Unknown,$60K - $80K,Blue,27,5,2,4,19900.0,1581,3948,96,0.079,30s,Low
2267,712658283,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,28,3,2,3,3701.0,969,3222,86,0.262,30s,Low
2268,708796458,Existing Customer,30,F,2,Graduate,Single,Less than $40K,Blue,18,3,1,4,4199.0,1903,3016,67,0.453,30s,Medium
2269,713557533,Existing Customer,34,M,3,High School,Single,$40K - $60K,Blue,21,4,1,3,4353.0,1655,2664,81,0.38,30s,Medium
2271,713412558,Existing Customer,39,F,4,Post-Graduate,Married,Less than $40K,Blue,22,3,3,1,5454.0,1108,2674,67,0.203,30s,Low
2272,720000708,Existing Customer,32,F,0,Graduate,Married,Unknown,Blue,26,3,3,2,2172.0,1381,2945,69,0.636,30s,Medium
2273,718934058,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,Blue,26,4,3,2,2845.0,2517,2396,51,0.885,30s,High
2274,710607408,Existing Customer,37,F,3,High School,Single,Unknown,Blue,28,3,1,4,18570.0,1524,3999,96,0.082,30s,Low
2275,717613233,Existing Customer,45,M,4,Uneducated,Married,$60K - $80K,Silver,33,5,2,4,25907.0,745,2058,56,0.029,40s,Low
2276,821710308,Existing Customer,38,F,3,Uneducated,Single,Less than $40K,Blue,33,5,3,2,2206.0,2018,1739,35,0.915,30s,High
2277,716089983,Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,24,3,1,4,12050.0,1732,2015,46,0.144,30s,Low
2278,720430083,Existing Customer,65,M,0,High School,Unknown,Less than $40K,Blue,36,3,3,2,2107.0,1008,3913,67,0.478,60s,Medium
2279,712071708,Existing Customer,63,F,0,Graduate,Married,Less than $40K,Blue,36,6,3,4,2107.0,1351,1320,35,0.641,60s,Medium
2280,751381458,Existing Customer,43,F,3,College,Married,Unknown,Blue,36,3,3,4,27175.0,775,3814,72,0.029,40s,Low
2281,715629783,Existing Customer,51,M,1,Graduate,Married,$40K - $60K,Silver,36,6,2,2,17905.0,980,4399,64,0.055,50s,Low
2282,768886533,Existing Customer,37,M,3,Graduate,Married,$60K - $80K,Blue,31,3,1,3,4940.0,1199,3246,57,0.243,30s,Low
2283,711023508,Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,43,5,4,2,3161.0,1389,1547,30,0.439,50s,Medium
2284,711291558,Existing Customer,27,M,0,Uneducated,Single,$60K - $80K,Blue,36,4,3,3,2464.0,0,2636,50,0.0,20s,Low
2285,714929283,Existing Customer,34,F,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3203.0,2229,2625,52,0.696,30s,Medium
2286,710958033,Existing Customer,49,F,5,Uneducated,Single,Less than $40K,Blue,39,3,2,2,1993.0,0,4075,76,0.0,40s,Low
2287,711368283,Existing Customer,39,M,2,Unknown,Married,$80K - $120K,Blue,27,3,3,2,34516.0,1629,3448,53,0.047,30s,Low
2288,807275733,Existing Customer,27,M,0,Post-Graduate,Single,Unknown,Blue,22,5,2,2,7130.0,873,2498,37,0.122,20s,Low
2289,708231183,Existing Customer,30,M,1,Uneducated,Divorced,Unknown,Blue,22,5,3,4,12539.0,910,2643,72,0.073,30s,Low
2290,789690483,Existing Customer,39,M,4,High School,Married,$80K - $120K,Blue,25,6,2,3,8208.0,0,3135,39,0.0,30s,Low
2291,789338583,Existing Customer,42,M,2,Doctorate,Married,$80K - $120K,Blue,32,4,2,2,26222.0,1073,1988,30,0.041,40s,Low
