,clientnum,customer_status,age,gender,dependencies,education_level,marital_status,income_category,card_category,months_on_book,no_of_products,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_trans_amt,total_trans_ct,avg_utilization_ratio,age_bracket,utilization_cat
6627,713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836.0,493,1870,45,0.102,40s,Low
6630,718230933,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,1253,29,0.737,40s,High
6632,711637458,Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228.0,0,2523,45,0.0,40s,Low
6636,708384033,Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745.0,2463,2466,39,0.897,40s,High
6643,713677158,Attrited Customer,31,F,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623.0,0,2126,45,0.0,30s,Low
6646,718090233,Attrited Customer,56,F,3,Graduate,Single,Unknown,Blue,36,3,3,3,10016.0,1872,2804,37,0.187,50s,Low
6655,787529583,Attrited Customer,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588.0,0,2561,61,0.0,40s,Low
6659,713772333,Attrited Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223.0,243,1979,38,0.075,40s,Low
6664,714514008,Attrited Customer,38,F,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953.0,0,1982,43,0.0,30s,Low
6665,711669258,Attrited Customer,50,F,3,Uneducated,Single,Unknown,Blue,36,2,3,3,3187.0,986,2381,47,0.309,50s,Medium
6670,720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782.0,868,2535,44,0.044,40s,Low
6674,778207083,Attrited Customer,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561.0,2189,2153,39,0.189,50s,Low
6675,778781508,Attrited Customer,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477.0,2517,2455,41,0.297,40s,Low
6685,712130058,Attrited Customer,44,F,4,Uneducated,Single,Unknown,Blue,36,3,3,4,8075.0,317,2415,41,0.039,40s,Low
6695,794719983,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616.0,2505,2576,42,0.958,40s,High
6696,778378983,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939.0,2152,2476,42,0.732,50s,High
6711,712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795.0,0,2281,55,0.0,50s,Low
6717,708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760.0,0,1554,35,0.0,50s,Low
6719,720590058,Attrited Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,3,8840.0,1794,2839,47,0.203,50s,Low
6722,717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555.0,872,2252,51,0.561,30s,Medium
6724,716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195.0,468,2682,48,0.09,40s,Low
6726,719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649.0,0,2574,51,0.0,30s,Low
6729,716754783,Attrited Customer,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228.0,1331,2229,44,0.077,40s,Low
6736,708575058,Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,3,2,3157.0,965,3300,58,0.306,40s,Medium
6737,713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707.0,0,2060,52,0.0,30s,Low
6740,720766908,Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,28,2,2,2,3021.0,0,2814,37,0.0,40s,Low
6746,805524708,Attrited Customer,52,F,3,High School,Divorced,Less than $40K,Blue,47,3,3,1,6629.0,2517,2599,50,0.38,50s,Medium
6756,716299608,Attrited Customer,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508.0,0,1990,31,0.0,50s,Low
6762,714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369.0,0,1924,48,0.0,30s,Low
6775,720719883,Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874.0,0,2535,55,0.0,50s,Low
6784,806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047.0,0,2134,34,0.0,30s,Low
6794,793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726.0,1476,1804,34,0.855,30s,High
6797,712900308,Attrited Customer,44,F,2,College,Single,Less than $40K,Blue,34,4,3,3,1751.0,0,2078,37,0.0,40s,Low
6802,780660183,Attrited Customer,43,F,4,High School,Divorced,Less than $40K,Blue,32,2,3,2,8203.0,0,2613,46,0.0,40s,Low
6803,720761208,Attrited Customer,59,M,1,College,Single,$120K +,Blue,47,2,4,2,4789.0,357,2496,41,0.075,50s,Low
6804,788794758,Attrited Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,28,2,2,4,2979.0,0,2061,38,0.0,40s,Low
6805,711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,3,2,2391.0,0,2857,40,0.0,40s,Low
6810,715516458,Attrited Customer,42,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705.0,2430,2602,43,0.898,40s,High
6822,713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,3,1857.0,0,2464,57,0.0,50s,Low
6835,711448983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,2,2,2,2234.0,2024,2313,37,0.906,40s,High
6836,712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,30,2,2,2,1649.0,0,2549,54,0.0,30s,Low
6837,714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,36,6,2,3,5557.0,2246,2299,39,0.404,40s,Medium
6839,713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,2,2,1728.0,0,2191,38,0.0,40s,Low
6842,711873033,Attrited Customer,35,F,3,Unknown,Single,Unknown,Blue,29,4,2,3,1438.3,0,2549,56,0.0,30s,Low
6843,712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,44,1,3,2,3770.0,0,2387,51,0.0,50s,Low
6844,778899708,Attrited Customer,56,F,2,Unknown,Single,$40K - $60K,Blue,37,2,2,3,2963.0,0,2919,47,0.0,50s,Low
6845,771865908,Attrited Customer,48,F,2,Graduate,Single,Unknown,Blue,37,4,2,3,11750.0,487,2532,48,0.041,40s,Low
6848,715162608,Attrited Customer,48,F,2,Graduate,Single,Less than $40K,Blue,41,4,2,3,2168.0,1323,2499,38,0.61,40s,Medium
6855,709079883,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,3,3,1663.0,1012,2729,38,0.609,40s,Medium
6856,721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732.0,0,2479,43,0.0,30s,Low
6862,797150733,Attrited Customer,44,M,3,Unknown,Single,$40K - $60K,Blue,38,5,2,2,1643.0,0,1754,39,0.0,40s,Low
6873,714930333,Attrited Customer,39,M,3,College,Married,$80K - $120K,Blue,30,2,3,3,4618.0,0,2476,49,0.0,30s,Low
6883,717489033,Attrited Customer,27,F,0,High School,Single,Less than $40K,Blue,18,6,1,4,1438.3,0,2641,40,0.0,20s,Low
6888,714424533,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655.0,0,2156,37,0.0,40s,Low
6893,713748708,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,37,1,2,4,1438.3,0,1757,44,0.0,40s,Low
6895,816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812.0,1798,2921,44,0.992,50s,High
6902,711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,28,5,2,3,2020.0,0,2621,45,0.0,40s,Low
6906,717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,26,1,2,3,1821.0,1486,2824,43,0.816,30s,High
6910,787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024.0,0,2870,36,0.0,30s,Low
6911,709520058,Attrited Customer,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,19138.0,0,2028,43,0.0,50s,Low
6913,711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2145.0,0,2465,42,0.0,40s,Low
6915,712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114.0,0,2740,52,0.0,40s,Low
6929,712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817.0,0,2216,44,0.0,30s,Low
6934,719860308,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,2418,48,0.0,40s,Low
6935,714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484.0,0,1664,39,0.0,40s,Low
6947,718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,2,3,1,2872.0,357,2629,41,0.124,40s,Low
6948,714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,3,2,1567.0,0,2138,41,0.0,40s,Low
6949,719176308,Attrited Customer,43,M,3,College,Divorced,$80K - $120K,Blue,32,6,3,2,7278.0,0,2120,43,0.0,40s,Low
6952,714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470.0,458,2383,39,0.312,30s,Medium
6957,779905008,Attrited Customer,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779.0,0,2660,41,0.0,50s,Low
6960,720961383,Attrited Customer,47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952.0,0,2907,60,0.0,40s,Low
6961,714202008,Attrited Customer,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918.0,2517,2115,42,0.642,50s,Medium
6965,712704933,Attrited Customer,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,3,3,4048.0,0,2227,41,0.0,40s,Low
6970,715904433,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,34,1,3,2,1695.0,0,2055,46,0.0,40s,Low
6975,711691608,Attrited Customer,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881.0,2450,2450,49,0.85,40s,High
6978,708266883,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666.0,0,2312,35,0.0,30s,Low
6984,711102858,Attrited Customer,48,F,2,Doctorate,Single,Unknown,Blue,36,4,2,3,3137.0,860,1618,34,0.274,40s,Low
6985,711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483.0,0,2520,40,0.0,50s,Low
6996,710292333,Attrited Customer,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772.0,0,2618,52,0.0,40s,Low
6999,714848958,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109.0,897,2315,43,0.059,40s,Low
7006,713144208,Attrited Customer,51,F,0,High School,Married,Unknown,Blue,42,1,4,4,9989.0,568,2053,49,0.057,50s,Low
7007,771594783,Attrited Customer,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,0,2264,37,0.0,50s,Low
7014,719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347.0,1900,2447,47,0.81,50s,High
7015,720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632.0,0,2509,47,0.0,50s,Low
7016,708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,2241,36,0.0,40s,Low
7019,716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165.0,2517,2751,49,0.795,40s,High
7022,719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,2386,49,0.86,40s,High
7037,778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,2264,47,0.0,40s,Low
7038,714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,2532,43,0.215,50s,Low
7043,711456108,Attrited Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,2488,44,0.569,40s,Medium
7048,713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292.0,0,2595,31,0.0,40s,Low
7050,781137783,Attrited Customer,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2478,43,0.079,40s,Low
7057,714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762.0,0,2811,52,0.0,50s,Low
7070,716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,2639,46,0.734,40s,High
7072,717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,2718,44,0.0,40s,Low
7074,709745508,Attrited Customer,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295.0,0,2140,40,0.0,50s,Low
7085,807946833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,2771,36,0.0,40s,Low
7090,717146208,Attrited Customer,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257.0,2517,2828,50,0.591,50s,Medium
7099,785237958,Attrited Customer,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,2661,35,0.0,40s,Low
7103,719123958,Attrited Customer,40,M,4,Unknown,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,2137,45,0.0,40s,Low
7107,712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,2472,40,0.0,40s,Low
7119,824560758,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678.0,0,2475,61,0.0,30s,Low
7120,757710783,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,2516,63,0.0,30s,Low
7125,711683358,Attrited Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313.0,0,2135,44,0.0,40s,Low
7137,779859558,Attrited Customer,54,F,3,High School,Married,Less than $40K,Blue,38,2,2,4,2452.0,1012,2398,29,0.413,50s,Medium
7144,780670083,Attrited Customer,39,F,2,Unknown,Unknown,$40K - $60K,Blue,28,1,2,3,4363.0,0,2596,48,0.0,30s,Low
7152,712790358,Attrited Customer,39,F,3,Uneducated,Married,Unknown,Blue,30,6,3,4,3023.0,1348,2219,44,0.446,30s,Medium
7174,713931258,Attrited Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,2,3,4,1438.3,0,1988,42,0.0,50s,Low
7182,784895358,Attrited Customer,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,2870,49,0.0,40s,Low
7207,772271508,Attrited Customer,46,F,3,Uneducated,Single,Unknown,Blue,35,2,3,3,1706.0,0,2320,42,0.0,40s,Low
7233,785285883,Attrited Customer,49,F,3,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675.0,0,2622,53,0.0,40s,Low
7238,715773783,Attrited Customer,44,F,2,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196.0,561,2558,38,0.134,40s,Low
7241,712747758,Attrited Customer,50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477.0,0,2037,43,0.0,50s,Low
7243,750995508,Attrited Customer,41,M,3,Unknown,Single,$60K - $80K,Blue,32,1,3,3,4697.0,1046,1679,29,0.223,40s,Low
7246,718437033,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,681,2527,38,0.473,40s,Medium
7254,709222008,Attrited Customer,41,M,3,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742.0,2221,2422,41,0.468,40s,Medium
7260,718742808,Attrited Customer,55,F,1,High School,Married,$40K - $60K,Blue,46,2,4,3,4629.0,710,2877,49,0.153,50s,Low
7262,721041483,Attrited Customer,45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093.0,2517,2032,39,0.192,40s,Low
7279,708416433,Attrited Customer,41,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,2372.0,0,2499,41,0.0,40s,Low
7280,779183958,Attrited Customer,45,F,2,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492.0,0,2469,38,0.0,40s,Low
7289,711666708,Attrited Customer,52,F,2,High School,Married,Unknown,Blue,39,1,3,4,2233.0,1790,2888,50,0.802,50s,High
7297,819634233,Attrited Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568.0,0,1507,33,0.0,40s,Low
7323,719868183,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,0,2843,42,0.0,40s,Low
7328,767404083,Attrited Customer,52,M,2,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,0,2355,47,0.0,50s,Low
7330,772127508,Attrited Customer,31,F,1,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,0,2614,49,0.0,30s,Low
7341,778441533,Attrited Customer,45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549.0,1631,2240,34,0.359,40s,Medium
7346,712683633,Attrited Customer,32,F,0,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,0,2464,37,0.0,30s,Low
7360,719150658,Attrited Customer,51,F,2,Graduate,Married,Unknown,Blue,34,2,3,2,7551.0,0,2977,46,0.0,50s,Low
7363,716354883,Attrited Customer,59,F,0,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076.0,0,3048,53,0.0,50s,Low
7376,711092658,Attrited Customer,39,F,3,Graduate,Married,Unknown,Blue,26,2,2,3,4376.0,855,2862,52,0.195,30s,Low
7384,772306383,Attrited Customer,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,0,2299,42,0.0,50s,Low
7390,719759733,Attrited Customer,59,F,0,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852.0,0,2851,49,0.0,50s,Low
7392,822170733,Attrited Customer,45,F,4,College,Single,Less than $40K,Blue,41,6,3,2,3785.0,2517,2401,54,0.665,40s,Medium
7394,719299533,Attrited Customer,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,2,3,2,3626.0,795,2954,42,0.219,50s,Low
7400,716688183,Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,3,1665.0,1521,2878,45,0.914,50s,High
7406,741517458,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,42,2,4,3,2575.0,2517,1874,40,0.977,40s,High
7410,772286658,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,4,3,14324.0,2507,2083,56,0.175,60s,Low
7412,771045708,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504.0,970,2801,51,0.645,40s,Medium
7418,720460083,Attrited Customer,45,F,4,Unknown,Single,Unknown,Gold,27,1,2,3,34516.0,0,2198,42,0.0,40s,Low
7422,717874533,Attrited Customer,46,M,2,High School,Single,$40K - $60K,Blue,36,5,2,2,6362.0,0,1968,51,0.0,40s,Low
7426,712136058,Attrited Customer,54,F,2,College,Single,Unknown,Blue,36,1,3,3,8827.0,0,2643,50,0.0,50s,Low
7428,714276408,Attrited Customer,52,F,3,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915.0,1445,2264,39,0.755,50s,High
7433,713555133,Attrited Customer,56,F,3,High School,Unknown,Less than $40K,Blue,44,4,3,2,1667.0,595,2424,40,0.357,50s,Medium
7434,711232608,Attrited Customer,47,F,5,High School,Single,Less than $40K,Blue,36,2,3,2,1636.0,0,2235,35,0.0,40s,Low
7437,719590458,Attrited Customer,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905.0,0,3120,46,0.0,40s,Low
7440,807379833,Attrited Customer,48,M,3,Graduate,Divorced,$40K - $60K,Blue,43,2,3,3,9104.0,145,2563,34,0.016,40s,Low
7446,778860783,Attrited Customer,57,M,2,Unknown,Divorced,$120K +,Blue,38,1,2,4,24379.0,1116,2836,41,0.046,50s,Low
7448,721274208,Attrited Customer,41,F,2,High School,Single,Less than $40K,Blue,36,4,3,3,2201.0,2104,2408,38,0.956,40s,High
7449,714076683,Attrited Customer,29,F,0,College,Married,Less than $40K,Blue,19,2,1,2,3261.0,2517,2461,54,0.772,20s,High
7454,812218908,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,2,4065.0,2517,2899,51,0.619,40s,Medium
7456,813810333,Attrited Customer,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049.0,0,2703,54,0.0,50s,Low
7486,802668333,Attrited Customer,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,1919,3512,50,0.805,40s,High
7495,710061783,Attrited Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6,1,4,14973.0,0,4517,59,0.0,40s,Low
7528,789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3,3,3874.0,460,4921,51,0.119,40s,Low
7531,713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,46,2,3,2,7484.0,1939,4923,56,0.259,50s,Low
7532,770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516.0,1273,4777,51,0.037,40s,Low
7541,809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516.0,2517,2691,42,0.073,40s,Low
7564,712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,4724,60,0.0,50s,Low
7578,708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,4739,55,0.0,40s,Low
7597,801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1,2,1,25894.0,2517,4847,49,0.097,40s,Low
7598,716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,4724,56,0.314,40s,Medium
7610,715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36,1,3,3,4477.0,2517,4996,55,0.562,40s,Medium
7613,718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367.0,1606,4506,59,0.678,40s,Medium
7617,778863258,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030.0,0,4983,62,0.0,40s,Low
7618,712075083,Attrited Customer,50,M,4,High School,Single,$120K +,Blue,41,4,3,3,6982.0,0,4830,50,0.0,50s,Low
7620,720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28,2,2,1,9405.0,0,4801,47,0.0,40s,Low
7627,811700058,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Gold,36,2,3,3,34516.0,687,4822,57,0.02,40s,Low
7628,720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue,43,1,3,2,6058.0,0,4754,60,0.0,50s,Low
7630,711325308,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,34,4,3,3,9959.0,0,4859,64,0.0,40s,Low
7636,709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,9422.0,2108,4633,58,0.224,40s,Low
7639,711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,4734,57,0.0,40s,Low
7643,720891633,Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue,46,6,1,2,3199.0,0,4805,59,0.0,50s,Low
7655,779315508,Attrited Customer,43,M,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,2,9043.0,1974,4638,48,0.218,40s,Low
7671,789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895.0,0,5147,53,0.0,40s,Low
7674,771097683,Attrited Customer,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896.0,2517,4935,58,0.231,40s,Low
7676,711736083,Attrited Customer,47,F,4,College,Divorced,Unknown,Blue,36,4,3,3,6769.0,274,4885,54,0.04,40s,Low
7680,718304583,Attrited Customer,43,M,2,Unknown,Married,$60K - $80K,Gold,33,1,3,2,34516.0,1085,4805,54,0.031,40s,Low
7688,780450708,Attrited Customer,58,M,1,College,Single,$120K +,Silver,45,1,3,2,34516.0,0,4864,48,0.0,50s,Low
7709,714342033,Attrited Customer,52,M,1,High School,Married,$120K +,Blue,34,2,3,1,34516.0,0,4863,56,0.0,50s,Low
7711,788943333,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,37,6,2,2,34516.0,989,4810,55,0.029,50s,Low
7715,714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,4758,65,0.025,40s,Low
7731,716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874.0,2415,4619,59,0.222,30s,Low
7732,757667133,Attrited Customer,54,M,2,College,Single,$80K - $120K,Blue,47,2,2,2,13769.0,0,4738,53,0.0,50s,Low
7733,794571108,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,17894.0,304,4691,63,0.017,30s,Low
7739,714938733,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,2,13174.0,0,4890,49,0.0,40s,Low
7754,716199408,Attrited Customer,52,F,2,Graduate,Single,Unknown,Blue,41,2,3,3,3608.0,2517,4907,53,0.698,50s,Medium
7756,790051758,Attrited Customer,50,M,2,Graduate,Single,$120K +,Blue,42,2,1,2,31782.0,0,4800,53,0.0,50s,Low
7762,807393558,Attrited Customer,51,M,4,Unknown,Single,$120K +,Silver,46,2,3,3,34516.0,1279,4615,49,0.037,50s,Low
7784,717579258,Attrited Customer,36,M,1,Unknown,Unknown,$40K - $60K,Blue,36,2,3,3,6893.0,1462,4782,50,0.212,30s,Low
7788,716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828.0,2517,4939,63,0.15,50s,Low
7800,720962208,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476.0,2250,4659,48,0.909,40s,High
7807,771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673.0,0,4929,54,0.0,50s,Low
7812,720006333,Attrited Customer,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,3,4479.0,0,4520,63,0.0,40s,Low
7834,712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057.0,1381,4729,54,0.098,40s,Low
7840,713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338.0,159,4983,40,0.005,40s,Low
7848,718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383.0,0,5460,63,0.0,40s,Low
7850,720655833,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2,2913.0,0,4955,56,0.0,40s,Low
